x,y,z
27,26,152.67432
27,27,155.32914
27,28,157.98396
27,29,160.63878
27,30,163.2936
27,31,165.94842
27,32,168.56
27,33,171.14
27,34,173.72
27,35,176.3
27,36,178.88
27,37,181.46
27,38,184.04
27,39,186.62
27,40,189.2
27,41,191.78
27,42,194.36
27,43,196.94
27,44,199.52
27,45,202.1
27,46,204.68
27,47,207.26
27,48,209.84
27,49,212.42000000000002
28,1,89.43198
28,2,92.12795999999999
28,3,94.82394
28,4,97.51992
28,5,100.21589999999998
28,6,102.91187999999998
28,7,105.60785999999999
28,8,108.30384
28,9,110.99981999999999
28,10,113.69579999999999
28,11,116.39177999999998
28,12,119.08775999999999
28,13,121.78374
28,14,124.47972
28,15,127.17569999999998
28,16,129.87168
28,17,132.56766000000002
28,18,135.26364
28,19,137.95962
28,20,140.6556
28,21,143.35157999999998
28,22,146.04755999999998
28,23,148.74354
28,24,151.43952
28,25,154.1355
28,26,156.83148
28,27,159.52746000000002
28,28,162.22344
28,29,164.91941999999997
28,30,167.6
28,31,170.22
28,32,172.84
28,33,175.46
28,34,178.08
28,35,180.7
28,36,183.32
28,37,185.94
28,38,188.56
28,39,191.18
28,40,193.8
28,41,196.42000000000002
28,42,199.04
28,43,201.66
28,44,204.28
28,45,206.9
28,46,209.52
28,47,212.14
28,48,214.76
28,49,217.38
29,1,92.56013999999999
29,2,95.29727999999999
29,3,98.03442
29,4,100.77156
29,5,103.50869999999999
29,6,106.24584
29,7,108.98298
29,8,111.72012
29,9,114.45725999999999
29,10,117.19439999999999
29,11,119.93153999999998
29,12,122.66868
29,13,125.40581999999999
29,14,128.14296000000002
29,15,130.8801
29,16,133.61724
29,17,136.35438
29,18,139.09152
29,19,141.82865999999999
29,20,144.5658
29,21,147.30294
29,22,150.04008
29,23,152.77722
29,24,155.51436
29,25,158.2515
29,26,160.98864
29,27,163.72578
29,28,166.46292000000003
29,29,169.14
29,30,171.8
29,31,174.46
29,32,177.12
29,33,179.78
29,34,182.44
29,35,185.1
29,36,187.76
29,37,190.42000000000002
29,38,193.07999999999998
29,39,195.74
29,40,198.4
29,41,201.06
29,42,203.72
29,43,206.38
29,44,209.04
29,45,211.7
29,46,214.36
29,47,217.02
29,48,219.68
29,49,222.34
30,1,95.6883
30,2,98.4666
30,3,101.24489999999999
30,4,104.02319999999999
30,5,106.80149999999999
30,6,109.57979999999999
30,7,112.3581
30,8,115.13639999999998
30,9,117.91469999999998
30,10,120.69299999999998
30,11,123.47129999999999
30,12,126.24959999999999
30,13,129.0279
30,14,131.8062
30,15,134.5845
30,16,137.3628
30,17,140.1411
30,18,142.9194
30,19,145.6977
30,20,148.476
30,21,151.2543
30,22,154.0326
30,23,156.8109
30,24,159.5892
30,25,162.3675
30,26,165.14579999999998
30,27,167.9
30,28,170.6
30,29,173.3
30,30,176.0
30,31,178.7
30,32,181.4
30,33,184.1
30,34,186.8
30,35,189.5
30,36,192.2
30,37,194.9
30,38,197.6
30,39,200.3
30,40,203.0
30,41,205.7
30,42,208.4
30,43,211.1
30,44,213.8
30,45,216.5
30,46,219.2
30,47,221.9
30,48,224.6
30,49,227.3
31,1,98.81645999999998
31,2,101.63592
31,3,104.45537999999999
31,4,107.27484
31,5,110.09429999999999
31,6,112.91375999999998
31,7,115.73321999999999
31,8,118.55268
31,9,121.37213999999999
31,10,124.1916
31,11,127.01105999999999
31,12,129.83052
31,13,132.64998
31,14,135.46944000000002
31,15,138.28889999999998
31,16,141.10836
31,17,143.92782
31,18,146.74728
31,19,149.56674
31,20,152.3862
31,21,155.20566
31,22,158.02512
31,23,160.84457999999998
31,24,163.66404
31,25,166.4835
31,26,169.24
31,27,171.98000000000002
31,28,174.72
31,29,177.46
31,30,180.2
31,31,182.94
31,32,185.68
31,33,188.42000000000002
31,34,191.16
31,35,193.9
31,36,196.64
31,37,199.38
31,38,202.12
31,39,204.86
31,40,207.6
31,41,210.34
31,42,213.07999999999998
31,43,215.82
31,44,218.56
31,45,221.3
31,46,224.04
31,47,226.78
31,48,229.51999999999998
31,49,232.26
32,1,101.94461999999999
32,2,104.80524
32,3,107.66586
32,4,110.52647999999999
32,5,113.38709999999999
32,6,116.24772
32,7,119.10834
32,8,121.96896
32,9,124.82957999999998
32,10,127.69019999999999
32,11,130.55082
32,12,133.41144000000003
32,13,136.27205999999998
32,14,139.13268000000002
32,15,141.99329999999998
32,16,144.85392000000002
32,17,147.71454
32,18,150.57515999999998
32,19,153.43578
32,20,156.2964
32,21,159.15702
32,22,162.01764
32,23,164.87825999999998
32,24,167.72
32,25,170.5
32,26,173.28
32,27,176.06
32,28,178.84
32,29,181.62
32,30,184.4
32,31,187.18
32,32,189.96
32,33,192.74
32,34,195.52
32,35,198.3
32,36,201.07999999999998
32,37,203.86
32,38,206.64
32,39,209.42000000000002
32,40,212.2
32,41,214.98000000000002
32,42,217.76
32,43,220.54
32,44,223.32
32,45,226.1
32,46,228.88
32,47,231.66
32,48,234.44
32,49,237.22
33,1,105.07277999999998
33,2,107.97455999999998
33,3,110.87634
33,4,113.77811999999999
33,5,116.67989999999998
33,6,119.58167999999999
33,7,122.48346
33,8,125.38524
33,9,128.28701999999998
33,10,131.18880000000001
33,11,134.09058000000002
33,12,136.99236
33,13,139.89414
33,14,142.79592000000002
33,15,145.6977
33,16,148.59948
33,17,151.50126
33,18,154.40303999999998
33,19,157.30481999999998
33,20,160.2066
33,21,163.10837999999998
33,22,166.01015999999998
33,23,168.86
33,24,171.68
33,25,174.5
33,26,177.32
33,27,180.14
33,28,182.96
33,29,185.78
33,30,188.6
33,31,191.42000000000002
33,32,194.24
33,33,197.06
33,34,199.88
33,35,202.7
33,36,205.51999999999998
33,37,208.34
33,38,211.16
33,39,213.98000000000002
33,40,216.8
33,41,219.62
33,42,222.44
33,43,225.26
33,44,228.07999999999998
33,45,230.9
33,46,233.72
33,47,236.54000000000002
33,48,239.36
33,49,242.18
34,1,108.20093999999999
34,2,111.14387999999998
34,3,114.08681999999999
34,4,117.02975999999998
34,5,119.97269999999999
34,6,122.91563999999998
34,7,125.85858
34,8,128.80151999999998
34,9,131.74446
34,10,134.6874
34,11,137.63034000000002
34,12,140.57327999999998
34,13,143.51622
34,14,146.45916000000003
34,15,149.40210000000002
34,16,152.34503999999998
34,17,155.28798
34,18,158.23092000000003
34,19,161.17386
34,20,164.11679999999998
34,21,167.05974
34,22,169.92000000000002
34,23,172.78
34,24,175.64
34,25,178.5
34,26,181.36
34,27,184.22
34,28,187.08
34,29,189.94
34,30,192.8
34,31,195.66
34,32,198.52
34,33,201.38
34,34,204.24
34,35,207.1
34,36,209.96
34,37,212.82
34,38,215.68
34,39,218.54
34,40,221.4
34,41,224.26
34,42,227.12
34,43,229.98
34,44,232.84
34,45,235.7
34,46,238.56
34,47,241.42000000000002
34,48,244.28
34,49,247.14
35,1,111.3291
35,2,114.31319999999998
35,3,117.29729999999999
35,4,120.28139999999998
35,5,123.26549999999999
35,6,126.24959999999999
35,7,129.2337
35,8,132.21779999999998
35,9,135.2019
35,10,138.186
35,11,141.17010000000002
35,12,144.1542
35,13,147.1383
35,14,150.1224
35,15,153.1065
35,16,156.0906
35,17,159.0747
35,18,162.0588
35,19,165.0429
35,20,168.0
35,21,170.9
35,22,173.8
35,23,176.7
35,24,179.6
35,25,182.5
35,26,185.4
35,27,188.3
35,28,191.2
35,29,194.1
35,30,197.0
35,31,199.9
35,32,202.8
35,33,205.7
35,34,208.6
35,35,211.5
35,36,214.4
35,37,217.3
35,38,220.2
35,39,223.1
35,40,226.0
35,41,228.9
35,42,231.8
35,43,234.7
35,44,237.6
35,45,240.5
35,46,243.4
35,47,246.3
35,48,249.2
35,49,252.1
36,1,114.45725999999999
36,2,117.48251999999998
36,3,120.50777999999998
36,4,123.53303999999999
36,5,126.55829999999999
36,6,129.58356
36,7,132.60882
36,8,135.63408
36,9,138.65934000000001
36,10,141.68460000000002
36,11,144.70986
36,12,147.73512
36,13,150.76038
36,14,153.78564
36,15,156.8109
36,16,159.83615999999998
36,17,162.86142
36,18,165.88668
36,19,168.86
36,20,171.8
36,21,174.74
36,22,177.68
36,23,180.62
36,24,183.56
36,25,186.5
36,26,189.44
36,27,192.38
36,28,195.32
36,29,198.26
36,30,201.2
36,31,204.14
36,32,207.07999999999998
36,33,210.02
36,34,212.96
36,35,215.9
36,36,218.84
36,37,221.78
36,38,224.72
36,39,227.66
36,40,230.6
36,41,233.54000000000002
36,42,236.48
36,43,239.42000000000002
36,44,242.36
36,45,245.3
36,46,248.24
36,47,251.18
36,48,254.12
36,49,257.06
37,1,117.58541999999998
37,2,120.65183999999998
37,3,123.71825999999999
37,4,126.78468
37,5,129.8511
37,6,132.91752
37,7,135.98394000000002
37,8,139.05036
37,9,142.11678
37,10,145.1832
37,11,148.24962
37,12,151.31604
37,13,154.38246
37,14,157.44888
37,15,160.5153
37,16,163.58172000000002
37,17,166.64813999999998
37,18,169.64
37,19,172.62
37,20,175.6
37,21,178.57999999999998
37,22,181.56
37,23,184.54
37,24,187.51999999999998
37,25,190.5
37,26,193.48000000000002
37,27,196.46
37,28,199.44
37,29,202.42
37,30,205.4
37,31,208.38
37,32,211.36
37,33,214.34
37,34,217.32
37,35,220.3
37,36,223.28
37,37,226.26
37,38,229.24
37,39,232.22
37,40,235.2
37,41,238.18
37,42,241.16
37,43,244.14
37,44,247.12
37,45,250.10000000000002
37,46,253.07999999999998
37,47,256.06
37,48,259.03999999999996
37,49,262.02
38,1,120.71357999999998
38,2,123.82115999999999
38,3,126.92873999999999
38,4,130.03632
38,5,133.1439
38,6,136.25148000000002
38,7,139.35906
38,8,142.46663999999998
38,9,145.57422
38,10,148.68179999999998
38,11,151.78938
38,12,154.89696
38,13,158.00454
38,14,161.11212
38,15,164.21970000000002
38,16,167.32
38,17,170.34
38,18,173.36
38,19,176.38
38,20,179.4
38,21,182.42000000000002
38,22,185.44
38,23,188.46
38,24,191.48
38,25,194.5
38,26,197.52
38,27,200.54000000000002
38,28,203.56
38,29,206.57999999999998
38,30,209.6
38,31,212.62
38,32,215.64
38,33,218.66
38,34,221.68
38,35,224.7
38,36,227.72
38,37,230.74
38,38,233.76
38,39,236.78
38,40,239.8
38,41,242.82
38,42,245.84
38,43,248.86
38,44,251.88
38,45,254.9
38,46,257.92
38,47,260.94
38,48,263.96
38,49,266.98
39,1,123.84173999999999
39,2,126.99047999999999
39,3,130.13922
39,4,133.28796
39,5,136.4367
39,6,139.58544
39,7,142.73418
39,8,145.88291999999998
39,9,149.03166
39,10,152.1804
39,11,155.32914
39,12,158.47788
39,13,161.62662
39,14,164.77536
39,15,167.9
39,16,170.96
39,17,174.02
39,18,177.07999999999998
39,19,180.14
39,20,183.2
39,21,186.26
39,22,189.32
39,23,192.38
39,24,195.44
39,25,198.5
39,26,201.56
39,27,204.62
39,28,207.68
39,29,210.74
39,30,213.8
39,31,216.86
39,32,219.92000000000002
39,33,222.98000000000002
39,34,226.04000000000002
39,35,229.10000000000002
39,36,232.16
39,37,235.22
39,38,238.28
39,39,241.34
39,40,244.4
39,41,247.46
39,42,250.51999999999998
39,43,253.57999999999998
39,44,256.64
39,45,259.7
39,46,262.76
39,47,265.82
39,48,268.88
39,49,271.94
40,1,126.96989999999998
40,2,130.1598
40,3,133.3497
40,4,136.5396
40,5,139.7295
40,6,142.9194
40,7,146.1093
40,8,149.2992
40,9,152.4891
40,10,155.679
40,11,158.8689
40,12,162.0588
40,13,165.2487
40,14,168.4
40,15,171.5
40,16,174.6
40,17,177.7
40,18,180.8
40,19,183.9
40,20,187.0
40,21,190.1
40,22,193.2
40,23,196.3
40,24,199.4
40,25,202.5
40,26,205.6
40,27,208.7
40,28,211.8
40,29,214.9
40,30,218.0
40,31,221.1
40,32,224.2
40,33,227.3
40,34,230.4
40,35,233.5
40,36,236.6
40,37,239.7
40,38,242.8
40,39,245.9
40,40,249.0
40,41,252.10000000000002
40,42,255.2
40,43,258.3
40,44,261.4
40,45,264.5
40,46,267.6
40,47,270.7
40,48,273.8
40,49,276.9
41,1,130.09806
41,2,133.32912
41,3,136.56017999999997
41,4,139.79124000000002
41,5,143.0223
41,6,146.25336000000001
41,7,149.48442
41,8,152.71548
41,9,155.94654
41,10,159.1776
41,11,162.40866
41,12,165.63972
41,13,168.82
41,14,171.96
41,15,175.1
41,16,178.24
41,17,181.38
41,18,184.51999999999998
41,19,187.66
41,20,190.8
41,21,193.94
41,22,197.07999999999998
41,23,200.22
41,24,203.36
41,25,206.5
41,26,209.64
41,27,212.78
41,28,215.92000000000002
41,29,219.06
41,30,222.2
41,31,225.34
41,32,228.48000000000002
41,33,231.62
41,34,234.76
41,35,237.9
41,36,241.04
41,37,244.18
41,38,247.32
41,39,250.46
41,40,253.60000000000002
41,41,256.74
41,42,259.88
41,43,263.02
41,44,266.15999999999997
41,45,269.3
41,46,272.44
41,47,275.58
41,48,278.72
41,49,281.86
42,1,133.22622
42,2,136.49844000000002
42,3,139.77066
42,4,143.04288
42,5,146.3151
42,6,149.58731999999998
42,7,152.85953999999998
42,8,156.13175999999999
42,9,159.40398
42,10,162.67620000000002
42,11,165.94842000000003
42,12,169.16
42,13,172.34
42,14,175.52
42,15,178.7
42,16,181.88
42,17,185.06
42,18,188.24
42,19,191.42000000000002
42,20,194.6
42,21,197.78
42,22,200.96
42,23,204.14
42,24,207.32
42,25,210.5
42,26,213.68
42,27,216.86
42,28,220.04000000000002
42,29,223.22
42,30,226.4
42,31,229.57999999999998
42,32,232.76
42,33,235.94
42,34,239.12
42,35,242.3
42,36,245.48
42,37,248.66
42,38,251.84
42,39,255.01999999999998
42,40,258.2
42,41,261.38
42,42,264.56
42,43,267.74
42,44,270.92
42,45,274.1
42,46,277.28
42,47,280.46000000000004
42,48,283.64
42,49,286.82
43,1,136.35438
43,2,139.66776
43,3,142.98113999999998
43,4,146.29452
43,5,149.6079
43,6,152.92128
43,7,156.23466
43,8,159.54804
43,9,162.86141999999998
43,10,166.17479999999998
43,11,169.42000000000002
43,12,172.64
43,13,175.86
43,14,179.07999999999998
43,15,182.3
43,16,185.51999999999998
43,17,188.74
43,18,191.95999999999998
43,19,195.18
43,20,198.4
43,21,201.62
43,22,204.84
43,23,208.06
43,24,211.28
43,25,214.5
43,26,217.72
43,27,220.94
43,28,224.16
43,29,227.38
43,30,230.6
43,31,233.82
43,32,237.04
43,33,240.26
43,34,243.48000000000002
43,35,246.7
43,36,249.92
43,37,253.14
43,38,256.36
43,39,259.58
43,40,262.8
43,41,266.02
43,42,269.24
43,43,272.46
43,44,275.68
43,45,278.9
43,46,282.12
43,47,285.34000000000003
43,48,288.56
43,49,291.78
44,1,139.48254
44,2,142.83708000000001
44,3,146.19162
44,4,149.54616
44,5,152.9007
44,6,156.25524000000001
44,7,159.60978
44,8,162.96432
44,9,166.31886
44,10,169.6
44,11,172.86
44,12,176.12
44,13,179.38
44,14,182.64
44,15,185.9
44,16,189.16
44,17,192.42000000000002
44,18,195.68
44,19,198.94
44,20,202.2
44,21,205.46
44,22,208.72
44,23,211.98000000000002
44,24,215.24
44,25,218.5
44,26,221.76
44,27,225.02
44,28,228.28
44,29,231.54
44,30,234.8
44,31,238.06
44,32,241.32
44,33,244.58
44,34,247.84
44,35,251.10000000000002
44,36,254.36
44,37,257.62
44,38,260.88
44,39,264.14
44,40,267.4
44,41,270.66
44,42,273.92
44,43,277.18
44,44,280.44
44,45,283.7
44,46,286.96000000000004
44,47,290.22
44,48,293.48
44,49,296.74
45,1,142.6107
45,2,146.00639999999999
45,3,149.40210000000002
45,4,152.7978
45,5,156.1935
45,6,159.5892
45,7,162.98489999999998
45,8,166.38060000000002
45,9,169.7
45,10,173.0
45,11,176.3
45,12,179.6
45,13,182.9
45,14,186.2
45,15,189.5
45,16,192.8
45,17,196.1
45,18,199.4
45,19,202.7
45,20,206.0
45,21,209.3
45,22,212.6
45,23,215.9
45,24,219.2
45,25,222.5
45,26,225.8
45,27,229.1
45,28,232.4
45,29,235.7
45,30,239.0
45,31,242.3
45,32,245.6
45,33,248.9
45,34,252.2
45,35,255.5
45,36,258.8
45,37,262.1
45,38,265.4
45,39,268.7
45,40,272.0
45,41,275.3
45,42,278.6
45,43,281.9
45,44,285.2
45,45,288.5
45,46,291.8
45,47,295.1
45,48,298.4
45,49,301.7
46,1,145.73886000000002
46,2,149.17572
46,3,152.61258
46,4,156.04944
46,5,159.4863
46,6,162.92316
46,7,166.36002
46,8,169.72
46,9,173.06
46,10,176.4
46,11,179.74
46,12,183.07999999999998
46,13,186.42000000000002
46,14,189.76
46,15,193.1
46,16,196.44
46,17,199.78
46,18,203.12
46,19,206.46
46,20,209.8
46,21,213.14
46,22,216.48
46,23,219.82
46,24,223.16
46,25,226.5
46,26,229.84
46,27,233.18
46,28,236.52
46,29,239.86
46,30,243.2
46,31,246.54
46,32,249.88
46,33,253.22
46,34,256.56
46,35,259.9
46,36,263.24
46,37,266.58
46,38,269.92
46,39,273.26
46,40,276.6
46,41,279.94
46,42,283.28
46,43,286.62
46,44,289.96
46,45,293.3
46,46,296.64
46,47,299.98
46,48,303.32
46,49,306.65999999999997
47,1,148.86702
47,2,152.34503999999998
47,3,155.82306
47,4,159.30108
47,5,162.7791
47,6,166.25712
47,7,169.66
47,8,173.04
47,9,176.42
47,10,179.8
47,11,183.18
47,12,186.56
47,13,189.94
47,14,193.32
47,15,196.7
47,16,200.07999999999998
47,17,203.46
47,18,206.84
47,19,210.22
47,20,213.6
47,21,216.98
47,22,220.36
47,23,223.74
47,24,227.12
47,25,230.5
47,26,233.88
47,27,237.26
47,28,240.64000000000001
47,29,244.01999999999998
47,30,247.4
47,31,250.78
47,32,254.16
47,33,257.54
47,34,260.92
47,35,264.3
47,36,267.68
47,37,271.06
47,38,274.44
47,39,277.82
47,40,281.2
47,41,284.58000000000004
47,42,287.96
47,43,291.34000000000003
47,44,294.72
47,45,298.1
47,46,301.48
47,47,304.86
47,48,308.24
47,49,311.62
48,1,151.99517999999998
48,2,155.51436
48,3,159.03354
48,4,162.55272
48,5,166.0719
48,6,169.52
48,7,172.94
48,8,176.36
48,9,179.78
48,10,183.2
48,11,186.62
48,12,190.04
48,13,193.46
48,14,196.88
48,15,200.3
48,16,203.72
48,17,207.14
48,18,210.56
48,19,213.98000000000002
48,20,217.4
48,21,220.82
48,22,224.24
48,23,227.66
48,24,231.07999999999998
48,25,234.5
48,26,237.92000000000002
48,27,241.34
48,28,244.76
48,29,248.18
48,30,251.6
48,31,255.01999999999998
48,32,258.44
48,33,261.86
48,34,265.28
48,35,268.7
48,36,272.12
48,37,275.53999999999996
48,38,278.96000000000004
48,39,282.38
48,40,285.8
48,41,289.22
48,42,292.64
48,43,296.06
48,44,299.48
48,45,302.9
48,46,306.32
48,47,309.74
48,48,313.15999999999997
48,49,316.58
49,1,155.12334
49,2,158.68367999999998
49,3,162.24402
49,4,165.80436
49,5,169.3
49,6,172.76
49,7,176.22
49,8,179.68
49,9,183.14
49,10,186.6
49,11,190.06
49,12,193.51999999999998
49,13,196.98000000000002
49,14,200.44
49,15,203.9
49,16,207.36
49,17,210.82
49,18,214.28
49,19,217.74
49,20,221.2
49,21,224.66
49,22,228.12
49,23,231.58
49,24,235.04
49,25,238.5
49,26,241.96
49,27,245.42000000000002
49,28,248.88
49,29,252.34
49,30,255.8
49,31,259.26
49,32,262.72
49,33,266.18
49,34,269.64
49,35,273.1
49,36,276.56
49,37,280.02
49,38,283.48
49,39,286.94
49,40,290.4
49,41,293.86
49,42,297.32
49,43,300.78
49,44,304.24
49,45,307.7
49,46,311.16
49,47,314.62
49,48,318.08
49,49,321.53999999999996
